Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
175,1,0,4,0,1,0,0,1,1,0,1,0,0,1,32375
180,3,0,3,1,0,0,1,2,1,0,0,1,1,0,54450
78,2,1,5,0,0,1,0,3,1,1,0,1,0,1,29400
28,1,4,1,0,0,1,1,1,0,1,1,0,0,1,38950
118,1,0,3,1,0,0,0,2,1,0,0,0,1,1,30450
181,2,2,2,1,0,0,0,1,0,0,1,1,1,1,46225
75,3,1,5,1,0,0,1,2,1,0,0,0,0,0,50625
87,3,3,1,0,0,1,1,3,0,1,0,1,0,1,42375
91,3,4,5,0,1,0,1,2,0,1,1,1,0,1,61475
114,3,2,4,0,0,1,0,2,1,0,0,0,1,1,22100
176,3,2,4,0,1,0,0,1,1,0,0,1,1,0,29600
192,1,2,5,1,0,0,0,3,1,1,1,0,0,0,52800
234,1,2,1,1,0,0,0,3,0,1,1,1,1,0,53050
198,3,0,4,1,0,0,0,3,1,1,1,0,1,1,53200
84,2,4,2,0,0,1,1,2,1,0,1,0,1,1,45600
96,3,4,2,1,0,0,0,1,1,0,0,1,0,0,35600
216,1,3,3,0,0,1,1,1,0,0,1,0,1,1,44150
83,1,2,5,1,0,0,1,2,0,0,0,0,1,1,48325
103,1,3,3,1,0,0,1,2,0,0,1,0,0,1,58825
85,2,0,5,0,1,0,0,1,1,1,1,0,0,1,34125
157,1,2,5,0,1,0,0,1,1,1,1,0,0,1,35925
144,3,0,5,1,0,0,1,1,1,1,0,1,1,0,53800
164,3,1,4,0,1,0,0,1,0,1,1,0,1,0,36850
182,3,4,3,0,0,1,1,2,1,0,1,0,0,1,50800
16,2,3,3,1,0,0,1,3,1,0,0,1,0,0,54600
32,3,1,4,0,0,1,0,3,1,0,0,1,1,0,27250
46,2,4,1,0,0,1,1,2,1,1,0,1,0,1,37350
45,2,2,5,1,0,0,0,1,0,1,0,0,0,0,31625
213,2,3,1,0,1,0,0,2,1,0,0,1,1,1,29525
141,3,0,3,0,1,0,1,3,0,1,0,0,0,0,44525
233,1,1,3,0,1,0,1,2,0,0,1,0,0,0,51575
66,1,0,1,1,0,0,0,3,1,0,0,0,0,0,30150
208,3,3,3,0,0,1,0,2,1,1,0,0,0,0,25200
207,2,0,5,0,0,1,1,2,0,0,0,1,0,0,41875
87,1,2,2,1,0,0,0,1,0,0,0,0,1,0,26175
186,3,3,2,0,0,1,1,3,1,0,0,1,0,1,45100
106,2,4,1,1,0,0,1,3,1,0,1,1,1,0,66850
35,1,1,1,0,1,0,1,1,0,0,0,0,1,1,28875
24,2,3,1,0,0,1,1,2,1,1,1,1,0,0,47800
208,1,0,1,0,0,1,1,2,1,0,1,1,1,1,47400
7,2,4,5,1,0,0,1,3,0,1,0,1,0,0,58625
186,2,0,4,0,1,0,1,3,1,0,0,0,1,0,44400
106,2,2,1,0,1,0,1,2,1,1,0,0,1,0,37900
18,3,2,3,0,1,0,0,3,0,1,0,1,0,0,32400
110,3,3,4,1,0,0,0,1,1,0,1,0,1,1,45000
151,2,4,2,0,0,1,1,3,1,0,1,0,0,0,50775
231,3,2,1,1,0,0,1,1,0,1,0,1,0,0,52225
127,2,0,1,0,0,1,0,3,1,1,1,0,0,1,32175
149,2,1,1,0,1,0,0,1,1,0,1,0,0,1,30225
1,2,0,2,1,0,0,0,1,0,1,1,0,0,0,37025
219,2,2,3,0,0,1,0,2,1,1,0,0,0,0,23225
119,3,3,2,0,0,1,1,3,0,1,1,0,0,1,51725
15,3,4,1,1,0,0,1,1,0,0,0,1,1,1,47075
78,1,4,1,1,0,0,0,1,0,1,1,1,0,1,43650
60,2,4,3,0,1,0,1,2,0,1,0,1,0,0,44950
87,1,1,5,0,1,0,1,2,0,0,0,0,1,1,38675
139,2,0,4,0,0,1,1,1,0,0,1,1,0,0,47175
55,3,1,4,0,0,1,0,1,0,0,1,0,1,0,27875
166,1,1,3,1,0,0,0,3,0,1,1,0,1,1,48650
83,1,1,4,0,0,1,1,2,1,0,0,1,1,1,37025
47,2,0,1,0,0,1,0,3,0,1,1,1,1,1,34375
204,1,2,1,0,1,0,0,1,1,1,1,1,1,1,36550
144,1,2,1,0,1,0,0,2,0,0,1,0,0,0,32600
47,2,0,1,0,1,0,0,1,0,0,0,0,0,1,14925
195,1,0,1,0,1,0,0,2,1,0,1,1,0,0,37075
5,1,1,2,1,0,0,1,2,0,1,0,0,0,1,43125
133,2,0,1,1,0,0,1,1,1,1,0,0,0,1,42575
109,2,4,5,0,0,1,0,3,0,1,0,1,1,1,32175
26,1,0,4,1,0,0,1,1,1,1,1,1,0,1,58350
211,1,2,4,1,0,0,0,3,0,1,0,0,0,1,40025
219,3,0,1,1,0,0,1,3,0,1,0,0,0,0,52975
143,2,4,4,1,0,0,1,2,1,1,0,1,1,1,57525
31,1,1,5,0,0,1,0,1,1,1,1,1,0,0,31475
199,3,1,3,0,1,0,1,1,0,1,1,1,1,1,55925
214,3,4,1,0,1,0,1,1,1,1,1,0,0,1,51850
209,3,3,4,0,0,1,0,3,1,1,0,1,1,0,34425
182,1,1,2,0,0,1,0,2,0,0,0,0,1,1,17300
112,3,2,1,0,1,0,1,1,0,0,1,0,0,1,46300
180,3,1,5,0,1,0,0,1,1,0,0,1,1,0,30200
22,3,0,2,0,0,1,1,1,1,0,1,0,0,0,39050
155,3,4,3,1,0,0,0,3,0,1,0,0,0,1,41875
68,1,0,3,1,0,0,1,3,1,0,1,0,1,0,59450
79,2,4,3,0,1,0,1,2,0,1,0,1,0,1,45425
173,1,1,5,0,1,0,0,1,0,0,1,1,0,1,38525
46,1,3,3,0,1,0,1,2,0,1,0,1,0,1,42350
234,2,2,4,0,0,1,0,1,1,0,0,1,0,1,24550
5,3,1,2,0,1,0,0,3,1,0,1,1,0,0,40825
222,2,3,4,1,0,0,1,1,1,1,1,0,1,1,62550
200,3,4,2,0,1,0,1,3,0,1,0,1,0,0,52200
78,3,1,3,0,0,1,1,3,0,0,1,0,0,1,49200
29,1,0,3,0,0,1,0,2,1,0,0,0,0,1,14225
31,3,2,4,0,1,0,1,3,0,0,0,1,1,1,47725
189,2,3,5,0,0,1,0,1,1,1,0,1,1,1,26675
152,2,2,2,0,1,0,0,1,0,1,0,1,0,1,26000
186,3,4,5,0,1,0,1,1,1,1,0,0,1,0,44400
229,2,4,4,0,1,0,0,3,1,1,0,1,1,1,39175
221,1,1,2,1,0,0,0,1,0,1,0,0,0,1,30025
59,3,1,2,0,0,1,1,2,0,1,0,1,1,1,37925
95,2,3,4,0,1,0,1,2,1,0,0,0,1,1,40875
121,2,3,5,1,0,0,0,3,1,1,0,1,0,1,45975
189,1,0,4,1,0,0,1,1,0,0,1,1,1,1,60925
29,2,2,2,1,0,0,0,2,1,1,0,0,1,1,31225
121,1,1,3,0,1,0,0,1,0,0,1,0,0,0,30275
138,3,3,5,0,0,1,0,3,0,1,0,0,1,0,29200
13,3,2,2,0,1,0,1,2,1,0,0,1,0,1,41525
221,3,2,1,1,0,0,0,1,1,0,1,0,1,1,43275
70,1,2,4,0,1,0,1,2,1,1,1,1,0,1,55450
15,1,1,5,0,0,1,1,1,1,0,1,1,1,1,44825
204,3,3,5,0,0,1,1,2,0,0,0,0,1,0,41100
117,1,0,5,1,0,0,0,2,0,0,1,1,0,1,48875
50,3,1,2,0,1,0,1,1,1,0,0,0,0,1,33750
136,3,4,5,0,1,0,0,1,1,1,0,0,0,0,28150
17,3,3,2,1,0,0,0,3,0,0,0,1,0,1,39625
8,2,1,2,0,0,1,0,1,0,0,1,1,1,0,27150
144,2,4,2,0,0,1,1,2,0,0,0,0,1,0,35100
101,1,3,1,1,0,0,0,2,0,1,1,1,0,0,46975
194,1,1,4,1,0,0,0,3,1,1,1,0,0,1,50850
61,1,2,4,0,1,0,0,3,1,0,1,1,0,1,42475
238,1,4,3,0,0,1,1,3,1,1,1,0,1,0,53950
7,3,1,2,1,0,0,1,3,0,0,0,1,1,1,52875
114,3,1,1,0,0,1,0,3,1,0,1,1,1,0,37300
227,2,2,2,0,0,1,0,3,1,0,0,1,0,0,28875
188,2,3,4,0,0,1,0,3,1,0,1,0,0,0,38450
40,3,3,1,0,1,0,0,1,1,0,0,1,1,0,23200
67,2,2,2,1,0,0,0,1,1,1,0,1,0,1,33125
124,1,0,1,0,1,0,0,1,0,0,1,0,0,1,27100
234,3,4,1,0,1,0,1,3,1,0,1,1,0,1,62550
170,3,3,5,0,1,0,0,1,1,0,0,0,1,0,27000
136,2,0,3,0,0,1,1,2,0,0,0,1,0,1,37600
107,1,2,2,0,0,1,0,3,1,1,0,1,1,0,25625
216,2,2,3,0,1,0,1,1,0,0,1,0,1,0,49900
127,2,3,4,0,0,1,1,1,0,0,1,1,0,0,49125
114,1,1,5,0,1,0,1,3,1,1,1,1,0,1,60550
48,2,4,5,1,0,0,0,2,0,0,0,1,1,0,39900
44,1,2,2,0,1,0,0,1,0,0,1,1,0,0,32300
87,2,0,2,0,1,0,0,2,0,0,0,0,0,0,20675
142,2,2,4,0,1,0,1,3,0,1,0,1,1,0,50250
130,2,3,4,0,0,1,1,2,1,1,1,0,0,1,49750
26,3,3,2,0,0,1,0,1,0,0,1,0,1,0,26150
164,1,4,1,0,0,1,1,2,0,0,0,0,0,1,32850
89,1,4,5,0,0,1,1,1,0,1,1,1,0,1,49925
29,2,0,4,1,0,0,0,3,0,1,1,1,0,1,51675
162,3,1,1,0,0,1,0,3,1,0,0,1,1,1,26750
91,3,2,3,1,0,0,1,3,1,1,1,0,0,0,65775
55,3,0,1,0,1,0,0,1,1,1,1,1,0,1,34325
210,3,3,1,0,0,1,1,3,1,1,1,1,0,0,57450
7,3,0,3,0,0,1,1,1,0,0,1,0,0,0,39675
135,1,1,1,1,0,0,1,1,1,1,1,0,0,1,53625
214,2,3,3,1,0,0,1,1,1,0,1,1,1,0,64300
155,3,3,5,0,0,1,0,2,1,0,0,1,1,0,29575
125,1,3,1,0,0,1,1,3,1,1,0,0,1,1,36125
205,2,2,5,1,0,0,0,3,1,1,0,1,1,1,47325
30,3,4,3,1,0,0,0,1,0,0,0,1,1,0,34950
107,3,3,5,1,0,0,0,2,0,0,1,1,1,1,53875
61,1,4,1,1,0,0,0,3,0,1,1,1,1,1,50225
212,3,0,5,1,0,0,1,3,0,0,1,0,1,1,68300
242,2,4,2,1,0,0,1,1,0,0,1,0,0,0,59800
64,2,4,4,1,0,0,0,1,0,1,1,0,0,1,44100
115,1,0,4,1,0,0,0,3,1,1,1,0,0,0,48125
11,2,2,4,1,0,0,1,1,0,0,0,1,0,0,47725
110,2,2,1,1,0,0,0,3,0,1,0,1,1,1,39700
71,1,4,1,1,0,0,1,1,0,0,1,0,1,1,52775
26,1,0,5,0,0,1,0,1,0,0,1,1,1,1,29100
106,1,4,2,0,0,1,0,1,0,0,1,1,1,0,30350
132,3,3,5,0,0,1,0,2,0,1,1,1,0,0,41750
47,2,4,2,1,0,0,0,2,0,1,1,0,0,1,44675
239,1,4,4,0,1,0,1,2,1,1,0,0,1,1,44975
60,2,0,5,1,0,0,0,1,1,0,1,1,1,1,45700
191,2,3,3,1,0,0,0,3,0,0,0,1,0,0,43725
64,3,3,5,1,0,0,0,3,0,0,0,1,1,0,44550
138,2,4,3,1,0,0,0,1,0,1,1,1,1,0,49150
211,1,3,4,0,1,0,0,1,1,1,1,1,1,1,41225
223,3,1,1,1,0,0,1,3,0,1,0,0,1,0,53825
227,1,3,3,0,0,1,0,2,0,1,0,1,0,1,26875
74,1,2,1,1,0,0,0,1,0,0,0,1,0,1,29050
43,1,2,4,0,0,1,0,3,0,0,0,1,0,1,25025
86,3,0,3,0,0,1,0,3,1,1,0,0,1,0,23400
220,3,0,3,1,0,0,0,1,0,0,0,0,1,0,32250
72,1,3,1,0,1,0,0,2,1,1,0,0,1,0,21300
112,3,0,5,1,0,0,0,1,1,0,1,1,0,1,48500
220,3,4,3,1,0,0,1,2,0,0,1,0,0,1,65500
47,1,0,2,0,1,0,1,3,1,0,1,1,0,1,53125
138,1,4,2,1,0,0,1,1,1,0,0,0,0,0,44200
60,3,1,2,0,0,1,0,2,1,0,0,1,0,1,21950
186,3,3,3,0,1,0,1,1,1,0,0,0,1,0,39900
92,2,2,5,0,1,0,1,1,1,0,1,1,0,1,54000
106,3,1,2,0,0,1,0,1,0,1,1,0,0,0,27900
135,1,2,2,0,0,1,0,1,1,1,1,1,1,1,31075
139,2,4,4,0,1,0,0,1,0,0,0,0,1,0,23975
230,1,4,5,0,0,1,1,1,0,1,0,1,1,0,41700
144,1,1,5,0,0,1,1,1,0,0,0,1,0,0,36050
119,2,1,1,0,1,0,1,2,1,1,0,1,0,0,41925
217,1,2,3,1,0,0,0,3,0,1,1,1,0,1,55125
213,2,2,2,0,1,0,1,3,1,1,1,0,1,1,57075
74,3,0,2,1,0,0,0,2,1,1,1,0,0,0,44100
95,2,1,1,1,0,0,0,1,0,1,1,1,0,0,43325
212,1,3,5,1,0,0,1,3,0,1,1,0,0,1,68800
110,1,1,2,0,1,0,0,3,1,1,1,1,1,0,41700
156,1,1,3,0,0,1,1,3,0,1,0,1,1,1,42100
218,1,0,2,0,0,1,1,3,0,1,0,1,0,0,41650
176,2,0,1,0,1,0,1,1,0,1,0,1,1,0,38850
50,3,3,1,0,0,1,0,1,0,0,1,0,0,1,25500
203,2,4,1,1,0,0,0,3,0,0,0,0,1,0,37825
38,3,3,3,0,0,1,0,1,0,0,1,0,0,0,27700
208,2,0,2,0,0,1,1,3,0,1,0,1,1,0,42900
236,3,4,2,0,1,0,1,1,1,1,1,0,0,1,53650
159,2,2,2,1,0,0,1,2,1,0,1,0,1,0,59975
227,2,4,3,1,0,0,1,2,0,1,1,0,1,0,65425
235,1,3,4,0,0,1,1,1,0,0,1,1,0,0,50325
231,3,2,5,0,1,0,0,3,1,0,0,1,0,0,39225
179,2,2,4,1,0,0,0,3,1,0,0,1,0,1,44175
156,3,4,5,0,0,1,1,1,1,0,0,1,0,1,41850
161,1,2,3,0,1,0,0,3,0,0,1,1,1,0,43475
233,2,2,2,0,1,0,0,1,0,0,0,1,0,1,26775
1,1,1,5,0,1,0,1,1,1,1,0,1,1,1,38975
89,2,4,3,1,0,0,0,1,1,0,0,1,1,0,35175
159,2,3,1,1,0,0,1,3,0,1,1,0,0,0,63975
209,1,0,5,0,0,1,0,3,0,1,1,1,1,0,41925
147,2,1,3,0,1,0,0,3,0,1,1,1,1,1,45125
176,3,4,5,1,0,0,0,2,0,0,1,0,0,1,51900
121,2,0,5,1,0,0,1,2,1,1,1,0,1,1,62525
196,3,3,3,0,1,0,0,1,0,1,1,1,1,1,42350
113,2,3,1,0,1,0,0,2,0,0,1,1,0,0,38525
218,1,4,3,0,0,1,1,1,0,1,1,1,1,0,50650
9,3,4,5,0,0,1,1,2,0,0,0,1,1,0,41425
15,1,1,4,0,1,0,1,1,0,0,0,1,0,0,36575
71,2,1,2,0,0,1,0,2,1,1,0,1,1,1,21975
37,1,1,2,0,1,0,0,2,0,0,0,0,1,1,18675
206,2,0,5,1,0,0,0,2,1,0,1,0,0,1,48400
81,2,2,1,0,1,0,1,2,0,1,1,1,1,0,53225
222,1,1,3,0,0,1,1,3,0,0,1,0,0,1,49800
80,2,3,5,0,1,0,0,3,0,0,0,1,0,0,34450
28,1,4,5,0,0,1,0,2,0,0,1,0,1,0,31200
212,3,1,1,0,0,1,1,1,1,0,1,1,1,1,47750
245,2,3,3,0,1,0,0,1,1,0,0,1,1,0,29325
231,1,2,3,0,0,1,0,1,1,1,0,1,1,0,22975
182,1,4,3,1,0,0,1,1,1,1,0,0,1,0,47800
87,1,1,3,0,0,1,1,1,0,1,0,0,1,0,28925
45,2,0,1,0,1,0,1,3,0,0,1,0,1,0,48625
8,3,1,2,0,0,1,1,3,1,1,1,0,1,0,47700
96,3,0,4,1,0,0,1,2,0,1,1,1,0,1,66350
118,1,1,4,1,0,0,1,2,1,0,0,0,0,0,47450
230,1,4,5,1,0,0,1,3,1,1,1,1,0,0,74700
220,3,4,1,0,1,0,0,2,1,0,1,1,0,0,43700
195,3,4,3,0,0,1,0,2,1,1,1,1,0,1,41825
163,3,2,2,0,1,0,1,3,0,0,0,1,0,1,48525
39,2,4,5,1,0,0,0,2,0,0,0,0,1,0,35225
184,3,4,2,0,1,0,0,2,1,1,1,1,0,1,45300
248,3,1,1,0,1,0,1,2,1,0,1,1,1,1,57150
210,3,1,4,0,0,1,0,3,1,1,0,1,0,1,32950
69,2,3,3,0,0,1,1,3,0,1,0,1,1,1,42925
138,3,1,4,0,0,1,1,3,0,1,1,0,1,1,53200
46,2,3,2,1,0,0,0,3,0,1,0,0,1,0,35650
138,1,4,5,1,0,0,0,3,1,0,1,0,1,0,51700
32,1,4,2,0,0,1,1,2,1,0,1,1,1,0,47250
15,1,0,3,0,1,0,0,1,0,0,0,0,1,0,15125
83,1,2,1,0,1,0,0,3,0,1,1,1,0,0,40275
169,2,2,4,0,0,1,1,2,0,1,0,0,1,1,37975
248,3,3,2,0,0,1,1,2,1,1,0,0,1,1,39950
90,1,2,4,1,0,0,0,3,1,0,1,0,1,1,47750
244,3,3,5,0,1,0,1,3,0,1,0,1,0,1,56300
47,2,2,2,1,0,0,0,1,1,1,0,0,0,1,28175
98,1,2,3,0,1,0,1,1,0,1,1,0,0,1,46700
171,3,2,4,0,1,0,0,2,0,0,1,1,1,1,44475
245,3,0,5,1,0,0,1,3,1,0,0,1,1,0,62075
151,3,4,2,1,0,0,0,3,1,1,1,0,0,0,52525
150,2,1,5,1,0,0,1,2,0,0,1,1,0,0,66950
139,2,4,5,0,1,0,1,3,0,0,1,1,0,1,63425
162,2,1,4,1,0,0,0,1,1,1,0,1,0,1,37250
183,1,0,2,1,0,0,0,1,1,0,1,0,1,0,39075
63,2,0,1,0,0,1,0,1,0,0,1,1,0,1,26525
131,3,0,2,1,0,0,0,2,1,0,0,1,1,0,36975
161,2,3,2,0,1,0,1,2,1,0,1,1,1,1,56225
225,1,0,4,0,0,1,1,1,1,0,0,1,1,0,36325
175,3,4,2,0,0,1,1,3,1,0,0,0,0,1,41125
129,1,3,4,1,0,0,0,1,0,1,0,0,1,0,31725
222,3,1,3,0,1,0,1,1,1,1,1,0,1,0,52300
228,1,3,2,1,0,0,1,3,1,0,1,1,0,0,68900
126,1,3,5,0,0,1,0,2,1,1,0,1,1,1,27100
133,1,1,1,1,0,0,1,2,1,1,1,1,1,1,61525
39,2,4,1,1,0,0,0,2,0,1,1,1,1,1,47675
78,1,3,1,1,0,0,1,1,0,1,1,0,1,0,53450
91,2,4,4,0,1,0,1,2,0,0,0,1,1,1,45725
109,3,1,4,0,1,0,0,1,1,1,1,1,0,0,40175
42,3,2,1,0,0,1,1,1,1,1,0,1,0,0,33750
156,2,0,5,0,0,1,0,1,0,0,0,0,1,0,17650
3,2,2,3,0,0,1,1,3,1,1,1,0,1,0,48075
209,3,3,1,0,1,0,0,2,1,0,0,1,0,1,30925
220,3,4,5,0,0,1,1,3,0,1,1,0,0,1,58750
125,3,4,2,1,0,0,0,3,0,1,1,0,1,0,51625
99,1,4,4,1,0,0,0,2,0,1,1,1,0,1,51425
213,2,4,3,1,0,0,0,2,0,1,0,0,1,1,38325
101,1,1,4,0,0,1,0,3,0,0,0,0,1,1,21275
28,1,1,2,0,0,1,0,3,1,0,1,0,1,1,28950
193,1,4,2,1,0,0,0,3,1,1,0,1,0,0,43275
208,1,3,3,0,0,1,1,3,0,1,0,1,1,1,44900
19,2,2,5,0,0,1,1,1,1,1,1,1,1,1,48425
230,1,2,1,1,0,0,0,2,0,1,1,1,1,1,49450
218,3,2,5,0,1,0,0,1,1,0,0,1,1,1,31900
156,2,2,2,0,0,1,1,1,0,1,1,1,0,0,47850
236,3,4,4,0,0,1,1,2,0,0,0,1,1,0,45850
160,1,4,3,1,0,0,1,2,0,1,1,0,1,1,62250
161,2,2,1,0,1,0,0,3,0,0,0,0,1,1,26275
71,3,4,5,0,0,1,1,1,0,0,0,0,1,0,35025
194,3,4,5,0,0,1,0,1,1,1,1,1,1,0,40800
222,3,1,2,0,0,1,0,3,0,1,0,0,1,0,26050
79,2,1,2,0,0,1,1,2,1,1,1,0,0,1,44475
153,2,4,3,0,0,1,0,3,0,1,0,0,1,1,26325
57,2,4,2,1,0,0,0,1,1,1,1,1,1,0,46125
99,2,4,2,0,1,0,0,1,1,0,1,1,0,1,36925
30,1,2,5,1,0,0,1,1,0,0,0,1,1,0,47950
173,3,4,4,0,0,1,1,2,0,1,0,1,0,1,45525
235,1,3,2,0,1,0,0,2,1,1,1,1,1,1,42825
172,2,3,2,1,0,0,0,2,1,1,0,1,1,0,40000
50,2,0,5,0,0,1,0,1,0,0,0,0,1,0,15000
42,3,3,5,0,0,1,1,3,0,0,1,0,1,1,52300
206,3,1,3,1,0,0,0,3,1,0,0,1,1,1,44350
170,1,0,3,1,0,0,1,2,0,1,0,1,1,1,52200
157,1,2,2,0,1,0,1,1,0,0,1,1,1,1,50125
149,3,4,1,0,0,1,0,1,1,1,1,1,1,1,34675
160,3,3,1,0,1,0,0,3,0,0,1,1,0,0,44700
205,3,3,3,1,0,0,1,2,0,0,0,1,1,1,57075
7,2,1,2,1,0,0,1,2,1,0,1,0,1,1,55425
226,3,2,3,0,0,1,1,2,0,1,0,1,0,1,44100
72,1,1,4,0,1,0,1,3,1,1,1,0,0,0,53800
130,3,4,2,1,0,0,1,1,1,0,0,0,1,0,47000
205,2,0,4,0,1,0,0,3,1,0,1,1,0,1,46075
88,1,0,1,0,1,0,0,2,1,1,1,0,0,1,31200
53,2,4,2,0,0,1,0,1,1,1,1,0,1,1,27575
217,3,0,1,1,0,0,0,3,1,1,0,0,0,1,38175
39,3,1,5,1,0,0,1,1,0,1,1,1,0,0,63425
129,2,1,1,0,1,0,1,1,1,1,1,1,0,0,50425
92,2,1,5,0,0,1,0,3,0,1,1,0,1,1,36800
178,2,0,1,0,0,1,0,2,0,0,1,1,0,0,32900
45,2,4,3,0,0,1,0,3,1,0,0,1,0,0,27075
234,2,1,3,0,0,1,0,2,1,0,0,0,1,1,21600
127,1,2,1,0,0,1,1,1,1,1,0,1,1,1,32875
248,3,2,1,0,0,1,0,1,0,0,0,0,1,0,17950
25,1,0,2,1,0,0,0,1,0,1,1,1,0,1,40575
67,3,3,2,0,0,1,1,1,0,0,0,0,1,0,30425
68,1,2,4,0,0,1,0,1,1,0,1,0,1,1,26200
111,1,1,3,0,0,1,0,3,1,1,1,0,0,0,33525
160,1,0,4,0,0,1,0,1,0,1,0,1,0,0,20700
101,1,2,5,0,1,0,0,2,0,1,0,1,1,0,30475
207,1,3,3,1,0,0,1,1,0,1,1,0,0,1,59175
191,2,3,2,0,1,0,1,2,1,0,0,1,0,1,45225
121,2,1,5,0,0,1,0,1,0,1,0,0,1,1,18775
144,3,1,4,0,0,1,0,3,1,1,1,0,0,0,38600
214,2,0,4,0,1,0,0,1,0,1,1,0,1,0,35850
56,2,4,2,0,0,1,0,1,1,1,0,0,0,0,15900
143,1,0,2,0,0,1,1,3,0,1,1,1,0,0,51525
249,3,4,3,1,0,0,0,3,0,1,0,0,1,1,44225
146,3,0,4,0,1,0,1,3,0,0,1,1,1,1,60850
51,1,2,1,0,1,0,0,3,1,0,1,0,1,0,34025
205,3,4,2,1,0,0,0,1,0,1,0,1,0,1,39325
194,1,4,5,1,0,0,1,2,0,0,1,1,0,1,68800
221,3,0,1,1,0,0,1,3,1,0,0,0,0,1,52025
182,3,0,1,1,0,0,0,1,1,1,1,0,1,0,42050
249,3,4,5,0,0,1,1,1,0,1,0,1,0,1,45175
10,1,0,4,0,0,1,0,2,1,1,1,1,0,0,32450
10,3,1,3,1,0,0,0,2,0,0,0,1,0,0,35700
3,2,1,4,1,0,0,1,1,1,1,0,0,0,1,43825
32,3,4,5,0,0,1,1,3,1,0,0,0,0,1,41300
7,1,2,1,1,0,0,0,3,0,1,0,0,0,1,31175
23,1,4,3,0,1,0,0,1,0,1,0,1,1,1,24025
192,1,1,1,1,0,0,1,3,0,1,0,1,1,0,54500
228,1,4,4,1,0,0,1,1,1,1,1,1,0,1,66400
21,3,1,5,0,0,1,0,1,0,0,1,1,0,0,32725
103,3,4,3,1,0,0,0,2,0,1,0,0,1,1,37075
38,2,3,5,0,1,0,0,2,0,1,1,0,0,1,38450
112,1,2,3,0,1,0,1,1,1,1,0,1,0,0,40000
125,2,4,2,1,0,0,0,3,1,0,0,0,1,0,37375
122,1,3,2,0,1,0,0,1,1,1,1,1,0,1,36500
164,1,0,4,0,0,1,1,1,0,0,0,1,0,1,34550
245,3,0,3,0,0,1,1,2,1,1,1,1,1,0,55075
223,2,3,1,0,0,1,1,3,0,0,0,1,1,0,43025
183,2,1,1,0,0,1,0,2,0,1,0,1,1,1,23275
1,3,0,2,1,0,0,1,1,0,1,0,1,0,1,46225
175,1,0,4,0,1,0,0,2,0,0,1,0,0,0,35625
223,3,4,3,0,0,1,1,2,1,0,0,0,1,1,40075
78,1,0,1,0,1,0,1,2,0,1,0,1,0,1,38400
39,2,3,3,1,0,0,0,1,0,1,1,0,0,0,41475
60,1,4,2,0,0,1,1,2,0,0,1,0,0,0,43250
4,1,1,4,0,0,1,1,1,0,1,0,0,1,1,28100
18,3,4,1,0,1,0,0,1,1,0,1,1,0,0,35150
48,1,1,5,0,0,1,0,2,1,0,0,1,0,0,22400
234,2,4,1,0,1,0,0,1,0,1,1,0,0,1,35600
113,3,2,2,1,0,0,1,2,1,0,1,1,0,1,64775
27,1,0,3,1,0,0,1,1,0,1,0,0,1,0,40675
194,1,1,5,1,0,0,1,2,0,0,0,1,0,1,54800
45,3,0,4,0,1,0,1,2,1,0,0,1,1,1,43325
29,3,4,1,1,0,0,0,1,1,1,1,1,0,1,45675
61,3,2,3,1,0,0,0,2,1,1,0,0,0,1,34775
155,1,3,5,0,1,0,0,3,1,1,1,0,1,0,43625
106,2,1,1,0,0,1,1,3,0,1,0,1,0,1,39850
242,2,0,3,0,1,0,0,3,0,0,1,0,1,1,41050
182,1,2,1,0,1,0,1,3,1,1,1,1,0,1,58000
104,1,1,2,0,1,0,0,1,1,1,0,1,1,1,22800
113,2,0,1,1,0,0,1,1,0,0,1,1,0,1,56775
205,2,0,3,0,0,1,0,2,0,0,1,0,1,1,31625
4,2,3,2,0,0,1,1,2,0,1,0,0,0,1,32100
79,1,1,1,1,0,0,1,1,1,1,1,1,0,0,56675
207,3,0,2,1,0,0,1,1,0,0,0,1,0,1,50125
222,2,0,1,0,1,0,1,3,0,1,1,1,0,1,58750
79,3,4,1,0,1,0,1,1,1,0,1,0,1,1,47225
207,1,4,1,1,0,0,0,2,0,1,0,1,1,0,38625
234,1,1,5,0,1,0,0,1,1,0,1,0,0,1,35850
124,2,0,1,0,1,0,0,1,0,1,0,0,1,1,18100
111,1,3,2,1,0,0,1,3,0,1,1,1,1,1,66975
88,1,2,3,0,1,0,1,2,1,1,0,1,1,1,42900
197,1,4,1,0,0,1,1,3,1,1,0,1,0,1,43125
227,2,2,3,1,0,0,0,3,0,0,0,1,1,1,43875
117,2,3,5,0,0,1,0,2,1,0,0,0,0,0,22675
133,3,1,2,1,0,0,0,2,1,1,0,0,0,1,34575
131,3,3,1,0,0,1,0,2,0,0,1,1,0,0,35475
74,3,4,2,0,1,0,1,3,1,1,1,1,1,0,61050
132,3,4,2,0,1,0,0,2,0,1,0,1,1,1,32000
226,1,1,5,1,0,0,0,3,0,1,0,0,0,0,40900
2,3,2,5,1,0,0,0,3,1,1,1,0,0,1,51050
133,1,0,1,1,0,0,0,3,0,0,1,1,0,1,47775
193,3,0,5,0,0,1,1,3,1,1,0,1,0,0,48025
